x	y 	z	prob	kg/s	T 
428188	4520237	0	1	0.011	300
428203	4520237	0	1	0.016	300
428218	4520237	0	1	0.016	300
428233	4520237	0	1	0.015	300
428248	4520237	0	1	0.013	300
428263	4520237	0	1	0.013	300
428278	4520237	0	1	0.012	300
428293	4520237	0	1	0.012	300
428308	4520237	0	1	0.0094	300
428323	4520237	0	1	0.012	300
427183	4520252	0	1	0.0078	300
427198	4520252	0	1	0.012	300
427213	4520252	0	1	0.013	300
427228	4520252	0	1	0.015	300
427243	4520252	0	1	0.021	300
427258	4520252	0	1	0.022	300
427273	4520252	0	1	0.032	300
427288	4520252	0	1	0.041	300
427303	4520252	0	1	0.048	300
427318	4520252	0	1	0.046	300
427333	4520252	0	1	0.034	300
427348	4520252	0	1	0.036	300
427363	4520252	0	1	0.037	300
427378	4520252	0	1	0.045	300
427393	4520252	0	1	0.053	300
427408	4520252	0	1	0.068	300
427423	4520252	0	1	0.096	300
427438	4520252	0	1	0.12	300
427453	4520252	0	1	0.14	300
427468	4520252	0	1	0.11	300
427483	4520252	0	1	0.071	300
427498	4520252	0	1	0.044	300
427513	4520252	0	1	0.02	300
427528	4520252	0	1	0.012	300
427543	4520252	0	1	0.0061	300
427558	4520252	0	1	0.0029	300
427573	4520252	0	1	0.002	300
427588	4520252	0	1	0.0015	300
427603	4520252	0	1	0.0017	300
427618	4520252	0	1	0.0016	300
427633	4520252	0	1	0.0016	300
427648	4520252	0	1	0.0023	300
427663	4520252	0	1	0.0023	300
427678	4520252	0	1	0.0029	300
427693	4520252	0	1	0.0025	300
427708	4520252	0	1	0.0034	300
427723	4520252	0	1	0.0047	300
427738	4520252	0	1	0.0086	300
427753	4520252	0	1	0.011	300
427768	4520252	0	1	0.012	300
427783	4520252	0	1	0.015	300
427798	4520252	0	1	0.018	300
427813	4520252	0	1	0.021	300
427828	4520252	0	1	0.025	300
427843	4520252	0	1	0.032	300
427858	4520252	0	1	0.038	300
427873	4520252	0	1	0.039	300
427888	4520252	0	1	0.043	300
427903	4520252	0	1	0.04	300
427918	4520252	0	1	0.035	300
427933	4520252	0	1	0.034	300
427948	4520252	0	1	0.04	300
427963	4520252	0	1	0.057	300
427978	4520252	0	1	0.067	300
427993	4520252	0	1	0.061	300
428008	4520252	0	1	0.053	300
428023	4520252	0	1	0.05	300
428038	4520252	0	1	0.049	300
428053	4520252	0	1	0.038	300
428068	4520252	0	1	0.035	300
428083	4520252	0	1	0.021	300
428098	4520252	0	1	0.015	300
428113	4520252	0	1	0.0086	300
428128	4520252	0	1	0.0037	300
428143	4520252	0	1	0.0044	300
428158	4520252	0	1	0.0074	300
428173	4520252	0	1	0.0081	300
428188	4520252	0	1	0.012	300
428203	4520252	0	1	0.015	300
428218	4520252	0	1	0.014	300
428233	4520252	0	1	0.011	300
428248	4520252	0	1	0.011	300
428263	4520252	0	1	0.0086	300
428278	4520252	0	1	0.011	300
428293	4520252	0	1	0.0094	300
428308	4520252	0	1	0.0077	300
427198	4520267	0	1	0.0083	300
427213	4520267	0	1	0.0095	300
427228	4520267	0	1	0.01	300
427243	4520267	0	1	0.012	300
427258	4520267	0	1	0.016	300
427273	4520267	0	1	0.022	300
427288	4520267	0	1	0.028	300
427303	4520267	0	1	0.032	300
427318	4520267	0	1	0.037	300
427333	4520267	0	1	0.034	300
427348	4520267	0	1	0.033	300
427363	4520267	0	1	0.034	300
427378	4520267	0	1	0.04	300
427393	4520267	0	1	0.045	300
427408	4520267	0	1	0.052	300
427423	4520267	0	1	0.067	300
427438	4520267	0	1	0.077	300
427453	4520267	0	1	0.07	300
427468	4520267	0	1	0.061	300
427483	4520267	0	1	0.043	300
427498	4520267	0	1	0.021	300
427513	4520267	0	1	0.01	300
427528	4520267	0	1	0.0053	300
427543	4520267	0	1	0.0028	300
427558	4520267	0	1	0.0016	300
427573	4520267	0	1	0.0011	300
427588	4520267	0	1	0.0012	300
427603	4520267	0	1	0.0013	300
427618	4520267	0	1	0.0014	300
427633	4520267	0	1	0.0019	300
427648	4520267	0	1	0.0016	300
427663	4520267	0	1	0.0031	300
427678	4520267	0	1	0.0028	300
427693	4520267	0	1	0.0037	300
427708	4520267	0	1	0.0058	300
427723	4520267	0	1	0.007	300
427738	4520267	0	1	0.013	300
427753	4520267	0	1	0.011	300
427768	4520267	0	1	0.017	300
427783	4520267	0	1	0.019	300
427798	4520267	0	1	0.021	300
427813	4520267	0	1	0.03	300
427828	4520267	0	1	0.029	300
427843	4520267	0	1	0.024	300
427858	4520267	0	1	0.035	300
427873	4520267	0	1	0.036	300
427888	4520267	0	1	0.046	300
427903	4520267	0	1	0.042	300
427918	4520267	0	1	0.034	300
427933	4520267	0	1	0.035	300
427948	4520267	0	1	0.043	300
427963	4520267	0	1	0.063	300
427978	4520267	0	1	0.052	300
427993	4520267	0	1	0.057	300
428008	4520267	0	1	0.048	300
428023	4520267	0	1	0.045	300
428038	4520267	0	1	0.038	300
428053	4520267	0	1	0.046	300
428068	4520267	0	1	0.03	300
428083	4520267	0	1	0.019	300
428098	4520267	0	1	0.013	300
428113	4520267	0	1	0.0062	300
428128	4520267	0	1	0.003	300
428143	4520267	0	1	0.0048	300
428158	4520267	0	1	0.0066	300
428173	4520267	0	1	0.0089	300
428188	4520267	0	1	0.0097	300
428203	4520267	0	1	0.013	300
428218	4520267	0	1	0.011	300
428233	4520267	0	1	0.012	300
428248	4520267	0	1	0.0083	300
428263	4520267	0	1	0.0067	300
428278	4520267	0	1	0.0058	300
428293	4520267	0	1	0.0058	300
428308	4520267	0	1	0.0072	300
427213	4520282	0	1	0.0052	300
427228	4520282	0	1	0.0053	300
427243	4520282	0	1	0.0066	300
427258	4520282	0	1	0.01	300
427273	4520282	0	1	0.012	300
427288	4520282	0	1	0.019	300
427303	4520282	0	1	0.018	300
427318	4520282	0	1	0.024	300
427333	4520282	0	1	0.021	300
427348	4520282	0	1	0.029	300
427363	4520282	0	1	0.024	300
427378	4520282	0	1	0.027	300
427393	4520282	0	1	0.032	300
427408	4520282	0	1	0.039	300
427423	4520282	0	1	0.043	300
427438	4520282	0	1	0.044	300
427453	4520282	0	1	0.033	300
427468	4520282	0	1	0.025	300
427483	4520282	0	1	0.017	300
427498	4520282	0	1	0.0088	300
427513	4520282	0	1	0.0039	300
427528	4520282	0	1	0.0019	300
427543	4520282	0	1	0.0014	300
427558	4520282	0	1	0.0011	300
427573	4520282	0	1	0.001	300
427588	4520282	0	1	0.0012	300
427603	4520282	0	1	0.0011	300
427618	4520282	0	1	0.0014	300
427633	4520282	0	1	0.0023	300
427648	4520282	0	1	0.0036	300
427663	4520282	0	1	0.0027	300
427678	4520282	0	1	0.0036	300
427693	4520282	0	1	0.0039	300
427708	4520282	0	1	0.0049	300
427723	4520282	0	1	0.0071	300
427738	4520282	0	1	0.01	300
427753	4520282	0	1	0.013	300
427768	4520282	0	1	0.017	300
427783	4520282	0	1	0.019	300
427798	4520282	0	1	0.024	300
427813	4520282	0	1	0.028	300
427828	4520282	0	1	0.028	300
427843	4520282	0	1	0.035	300
427858	4520282	0	1	0.027	300
427873	4520282	0	1	0.027	300
427888	4520282	0	1	0.047	300
427903	4520282	0	1	0.038	300
427918	4520282	0	1	0.033	300
427933	4520282	0	1	0.039	300
427948	4520282	0	1	0.053	300
427963	4520282	0	1	0.067	300
427978	4520282	0	1	0.07	300
427993	4520282	0	1	0.067	300
428008	4520282	0	1	0.048	300
428023	4520282	0	1	0.038	300
428038	4520282	0	1	0.035	300
428053	4520282	0	1	0.036	300
428068	4520282	0	1	0.029	300
428083	4520282	0	1	0.021	300
428098	4520282	0	1	0.015	300
428113	4520282	0	1	0.0095	300
428128	4520282	0	1	0.005	300
428143	4520282	0	1	0.0051	300
428158	4520282	0	1	0.0067	300
428173	4520282	0	1	0.0082	300
428188	4520282	0	1	0.0091	300
428203	4520282	0	1	0.011	300
428218	4520282	0	1	0.0098	300
428233	4520282	0	1	0.0092	300
428248	4520282	0	1	0.0068	300
428263	4520282	0	1	0.0058	300
428278	4520282	0	1	0.0041	300
428293	4520282	0	1	0.0043	300
428308	4520282	0	1	0.0051	300
427213	4520297	0	1	0.0034	300
427228	4520297	0	1	0.0029	300
427243	4520297	0	1	0.0033	300
427258	4520297	0	1	0.0049	300
427273	4520297	0	1	0.007	300
427288	4520297	0	1	0.0071	300
427303	4520297	0	1	0.013	300
427318	4520297	0	1	0.012	300
427333	4520297	0	1	0.013	300
427348	4520297	0	1	0.019	300
427363	4520297	0	1	0.016	300
427378	4520297	0	1	0.02	300
427393	4520297	0	1	0.019	300
427408	4520297	0	1	0.021	300
427423	4520297	0	1	0.024	300
427438	4520297	0	1	0.026	300
427453	4520297	0	1	0.02	300
427468	4520297	0	1	0.014	300
427483	4520297	0	1	0.01	300
427498	4520297	0	1	0.004	300
427513	4520297	0	1	0.0025	300
427528	4520297	0	1	0.0011	300
427543	4520297	0	1	0.00081	300
427558	4520297	0	1	0.00089	300
427573	4520297	0	1	0.0011	300
427588	4520297	0	1	0.0011	300
427603	4520297	0	1	0.0012	300
427618	4520297	0	1	0.0014	300
427633	4520297	0	1	0.0023	300
427648	4520297	0	1	0.0027	300
427663	4520297	0	1	0.003	300
427678	4520297	0	1	0.005	300
427693	4520297	0	1	0.0045	300
427708	4520297	0	1	0.0076	300
427723	4520297	0	1	0.0081	300
427738	4520297	0	1	0.012	300
427753	4520297	0	1	0.014	300
427768	4520297	0	1	0.02	300
427783	4520297	0	1	0.019	300
427798	4520297	0	1	0.024	300
427813	4520297	0	1	0.032	300
427828	4520297	0	1	0.026	300
427843	4520297	0	1	0.026	300
427858	4520297	0	1	0.03	300
427873	4520297	0	1	0.036	300
427888	4520297	0	1	0.046	300
427903	4520297	0	1	0.048	300
427918	4520297	0	1	0.044	300
427933	4520297	0	1	0.052	300
427948	4520297	0	1	0.064	300
427963	4520297	0	1	0.065	300
427978	4520297	0	1	0.069	300
427993	4520297	0	1	0.057	300
428008	4520297	0	1	0.045	300
428023	4520297	0	1	0.041	300
428038	4520297	0	1	0.031	300
428053	4520297	0	1	0.027	300
428068	4520297	0	1	0.027	300
428083	4520297	0	1	0.022	300
428098	4520297	0	1	0.016	300
428113	4520297	0	1	0.0091	300
428128	4520297	0	1	0.0069	300
428143	4520297	0	1	0.0056	300
428158	4520297	0	1	0.0074	300
428173	4520297	0	1	0.0088	300
428188	4520297	0	1	0.0085	300
428203	4520297	0	1	0.0087	300
428218	4520297	0	1	0.009	300
428233	4520297	0	1	0.0089	300
428248	4520297	0	1	0.0092	300
428263	4520297	0	1	0.0053	300
428278	4520297	0	1	0.0028	300
428293	4520297	0	1	0.0036	300
428308	4520297	0	1	0.0052	300
427228	4520312	0	1	0.0025	300
427243	4520312	0	1	0.0032	300
427258	4520312	0	1	0.003	300
427273	4520312	0	1	0.0039	300
427288	4520312	0	1	0.0049	300
427303	4520312	0	1	0.0068	300
427318	4520312	0	1	0.0076	300
427333	4520312	0	1	0.0086	300
427348	4520312	0	1	0.0096	300
427363	4520312	0	1	0.012	300
427378	4520312	0	1	0.012	300
427393	4520312	0	1	0.013	300
427408	4520312	0	1	0.014	300
427423	4520312	0	1	0.012	300
427438	4520312	0	1	0.01	300
427453	4520312	0	1	0.0097	300
427468	4520312	0	1	0.0064	300
427483	4520312	0	1	0.0045	300
427498	4520312	0	1	0.0029	300
427513	4520312	0	1	0.0016	300
427528	4520312	0	1	0.0011	300
427543	4520312	0	1	0.0008	300
427558	4520312	0	1	0.0009	300
427573	4520312	0	1	0.001	300
427588	4520312	0	1	0.0011	300
427603	4520312	0	1	0.0012	300
427618	4520312	0	1	0.0021	300
427633	4520312	0	1	0.0019	300
427648	4520312	0	1	0.0025	300
427663	4520312	0	1	0.0034	300
427678	4520312	0	1	0.0032	300
427693	4520312	0	1	0.0071	300
427708	4520312	0	1	0.0066	300
427723	4520312	0	1	0.0093	300
427738	4520312	0	1	0.013	300
427753	4520312	0	1	0.017	300
427768	4520312	0	1	0.016	300
427783	4520312	0	1	0.018	300
427798	4520312	0	1	0.03	300
427813	4520312	0	1	0.025	300
427828	4520312	0	1	0.034	300
427843	4520312	0	1	0.032	300
427858	4520312	0	1	0.037	300
427873	4520312	0	1	0.039	300
427888	4520312	0	1	0.041	300
427903	4520312	0	1	0.048	300
427918	4520312	0	1	0.052	300
427933	4520312	0	1	0.06	300
427948	4520312	0	1	0.068	300
427963	4520312	0	1	0.061	300
427978	4520312	0	1	0.051	300
427993	4520312	0	1	0.044	300
428008	4520312	0	1	0.038	300
428023	4520312	0	1	0.032	300
428038	4520312	0	1	0.025	300
428053	4520312	0	1	0.019	300
428068	4520312	0	1	0.022	300
428083	4520312	0	1	0.02	300
428098	4520312	0	1	0.015	300
428113	4520312	0	1	0.016	300
428128	4520312	0	1	0.01	300
428143	4520312	0	1	0.0084	300
428158	4520312	0	1	0.008	300
428173	4520312	0	1	0.0078	300
428188	4520312	0	1	0.0077	300
428203	4520312	0	1	0.0078	300
428218	4520312	0	1	0.0096	300
428233	4520312	0	1	0.0083	300
428248	4520312	0	1	0.0071	300
428263	4520312	0	1	0.0047	300
428278	4520312	0	1	0.0037	300
428293	4520312	0	1	0.004	300
428308	4520312	0	1	0.0045	300
427243	4520327	0	1	0.0019	300
427258	4520327	0	1	0.0021	300
427273	4520327	0	1	0.0021	300
427288	4520327	0	1	0.0025	300
427303	4520327	0	1	0.0026	300
427318	4520327	0	1	0.0044	300
427333	4520327	0	1	0.0044	300
427348	4520327	0	1	0.0054	300
427363	4520327	0	1	0.008	300
427378	4520327	0	1	0.0066	300
427393	4520327	0	1	0.0066	300
427408	4520327	0	1	0.0068	300
427423	4520327	0	1	0.0075	300
427438	4520327	0	1	0.0061	300
427453	4520327	0	1	0.0047	300
427468	4520327	0	1	0.0037	300
427483	4520327	0	1	0.0023	300
427498	4520327	0	1	0.0019	300
427513	4520327	0	1	0.0013	300
427528	4520327	0	1	0.0011	300
427543	4520327	0	1	0.0011	300
427558	4520327	0	1	0.0011	300
427573	4520327	0	1	0.0012	300
427588	4520327	0	1	0.0015	300
427603	4520327	0	1	0.0019	300
427618	4520327	0	1	0.0022	300
427633	4520327	0	1	0.0021	300
427648	4520327	0	1	0.0037	300
427663	4520327	0	1	0.005	300
427678	4520327	0	1	0.0054	300
427693	4520327	0	1	0.0068	300
427708	4520327	0	1	0.0076	300
427723	4520327	0	1	0.011	300
427738	4520327	0	1	0.015	300
427753	4520327	0	1	0.016	300
427768	4520327	0	1	0.016	300
427783	4520327	0	1	0.021	300
427798	4520327	0	1	0.02	300
427813	4520327	0	1	0.029	300
427828	4520327	0	1	0.03	300
427843	4520327	0	1	0.037	300
427858	4520327	0	1	0.035	300
427873	4520327	0	1	0.045	300
427888	4520327	0	1	0.052	300
427903	4520327	0	1	0.053	300
427918	4520327	0	1	0.05	300
427933	4520327	0	1	0.062	300
427948	4520327	0	1	0.05	300
427963	4520327	0	1	0.048	300
427978	4520327	0	1	0.042	300
427993	4520327	0	1	0.029	300
428008	4520327	0	1	0.03	300
428023	4520327	0	1	0.023	300
428038	4520327	0	1	0.017	300
428053	4520327	0	1	0.017	300
428068	4520327	0	1	0.017	300
428083	4520327	0	1	0.015	300
428098	4520327	0	1	0.012	300
428113	4520327	0	1	0.011	300
428128	4520327	0	1	0.011	300
428143	4520327	0	1	0.011	300
428158	4520327	0	1	0.0078	300
428173	4520327	0	1	0.0071	300
428188	4520327	0	1	0.0091	300
428203	4520327	0	1	0.0087	300
428218	4520327	0	1	0.0085	300
428233	4520327	0	1	0.007	300
428248	4520327	0	1	0.0075	300
428263	4520327	0	1	0.0061	300
428278	4520327	0	1	0.0055	300
428293	4520327	0	1	0.0052	300
428308	4520327	0	1	0.0052	300
427243	4520342	0	1	0.0015	300
427258	4520342	0	1	0.0012	300
427273	4520342	0	1	0.0011	300
427288	4520342	0	1	0.0011	300
427303	4520342	0	1	0.0017	300
427318	4520342	0	1	0.0021	300
427333	4520342	0	1	0.0024	300
427348	4520342	0	1	0.0029	300
427363	4520342	0	1	0.004	300
427378	4520342	0	1	0.0034	300
427393	4520342	0	1	0.0038	300
427408	4520342	0	1	0.0039	300
427423	4520342	0	1	0.0034	300
427438	4520342	0	1	0.0026	300
427453	4520342	0	1	0.0022	300
427468	4520342	0	1	0.0018	300
427483	4520342	0	1	0.0022	300
427498	4520342	0	1	0.0014	300
427513	4520342	0	1	0.0014	300
427528	4520342	0	1	0.0012	300
427543	4520342	0	1	0.0013	300
427558	4520342	0	1	0.0012	300
427573	4520342	0	1	0.0016	300
427588	4520342	0	1	0.0017	300
427603	4520342	0	1	0.0023	300
427618	4520342	0	1	0.0023	300
427633	4520342	0	1	0.0034	300
427648	4520342	0	1	0.0035	300
427663	4520342	0	1	0.0051	300
427678	4520342	0	1	0.0078	300
427693	4520342	0	1	0.0075	300
427708	4520342	0	1	0.0073	300
427723	4520342	0	1	0.01	300
427738	4520342	0	1	0.011	300
427753	4520342	0	1	0.015	300
427768	4520342	0	1	0.021	300
427783	4520342	0	1	0.02	300
427798	4520342	0	1	0.023	300
427813	4520342	0	1	0.028	300
427828	4520342	0	1	0.029	300
427843	4520342	0	1	0.035	300
427858	4520342	0	1	0.035	300
427873	4520342	0	1	0.041	300
427888	4520342	0	1	0.054	300
427903	4520342	0	1	0.049	300
427918	4520342	0	1	0.05	300
427933	4520342	0	1	0.05	300
427948	4520342	0	1	0.04	300
427963	4520342	0	1	0.043	300
427978	4520342	0	1	0.029	300
427993	4520342	0	1	0.021	300
428008	4520342	0	1	0.022	300
428023	4520342	0	1	0.017	300
428038	4520342	0	1	0.015	300
428053	4520342	0	1	0.012	300
428068	4520342	0	1	0.012	300
428083	4520342	0	1	0.011	300
428098	4520342	0	1	0.0096	300
428113	4520342	0	1	0.0083	300
428128	4520342	0	1	0.0078	300
428143	4520342	0	1	0.0089	300
428158	4520342	0	1	0.0073	300
428173	4520342	0	1	0.008	300
428188	4520342	0	1	0.0084	300
428203	4520342	0	1	0.0097	300
428218	4520342	0	1	0.0083	300
428233	4520342	0	1	0.009	300
428248	4520342	0	1	0.0071	300
428263	4520342	0	1	0.0051	300
428278	4520342	0	1	0.0054	300
428293	4520342	0	1	0.0062	300
427258	4520357	0	1	0.00086	300
427273	4520357	0	1	0.00077	300
427288	4520357	0	1	0.00074	300
427303	4520357	0	1	0.00085	300
427318	4520357	0	1	0.0012	300
427333	4520357	0	1	0.0014	300
427348	4520357	0	1	0.0019	300
427363	4520357	0	1	0.0025	300
427378	4520357	0	1	0.0032	300
427393	4520357	0	1	0.0023	300
427408	4520357	0	1	0.0029	300
427423	4520357	0	1	0.0019	300
427438	4520357	0	1	0.0013	300
427453	4520357	0	1	0.0014	300
427468	4520357	0	1	0.0012	300
427483	4520357	0	1	0.0018	300
427498	4520357	0	1	0.0013	300
427513	4520357	0	1	0.0016	300
427528	4520357	0	1	0.0015	300
427543	4520357	0	1	0.0016	300
427558	4520357	0	1	0.0016	300
427573	4520357	0	1	0.0018	300
427588	4520357	0	1	0.0031	300
427603	4520357	0	1	0.0025	300
427618	4520357	0	1	0.0028	300
427633	4520357	0	1	0.0047	300
427648	4520357	0	1	0.0083	300
427663	4520357	0	1	0.0058	300
427678	4520357	0	1	0.006	300
427693	4520357	0	1	0.008	300
427708	4520357	0	1	0.0091	300
427723	4520357	0	1	0.013	300
427738	4520357	0	1	0.015	300
427753	4520357	0	1	0.019	300
427768	4520357	0	1	0.017	300
427783	4520357	0	1	0.016	300
427798	4520357	0	1	0.022	300
427813	4520357	0	1	0.023	300
427828	4520357	0	1	0.033	300
427843	4520357	0	1	0.034	300
427858	4520357	0	1	0.038	300
427873	4520357	0	1	0.045	300
427888	4520357	0	1	0.04	300
427903	4520357	0	1	0.049	300
427918	4520357	0	1	0.045	300
427933	4520357	0	1	0.04	300
427948	4520357	0	1	0.03	300
427963	4520357	0	1	0.032	300
427978	4520357	0	1	0.02	300
427993	4520357	0	1	0.02	300
428008	4520357	0	1	0.017	300
428023	4520357	0	1	0.014	300
428038	4520357	0	1	0.012	300
428053	4520357	0	1	0.0095	300
428068	4520357	0	1	0.0096	300
428083	4520357	0	1	0.01	300
428098	4520357	0	1	0.0079	300
428113	4520357	0	1	0.007	300
428128	4520357	0	1	0.0086	300
428143	4520357	0	1	0.0081	300
428158	4520357	0	1	0.0078	300
428173	4520357	0	1	0.0083	300
428188	4520357	0	1	0.0087	300
428203	4520357	0	1	0.01	300
428218	4520357	0	1	0.0095	300
428233	4520357	0	1	0.008	300
428248	4520357	0	1	0.007	300
428263	4520357	0	1	0.0066	300
428278	4520357	0	1	0.0056	300
428293	4520357	0	1	0.0063	300
427258	4520372	0	1	0.00064	300
427273	4520372	0	1	0.00056	300
427288	4520372	0	1	0.00053	300
427303	4520372	0	1	0.00061	300
427318	4520372	0	1	0.00082	300
427333	4520372	0	1	0.001	300
427348	4520372	0	1	0.0015	300
427363	4520372	0	1	0.0014	300
427378	4520372	0	1	0.0018	300
427393	4520372	0	1	0.0022	300
427408	4520372	0	1	0.0019	300
427423	4520372	0	1	0.0016	300
427438	4520372	0	1	0.0011	300
427453	4520372	0	1	0.0012	300
427468	4520372	0	1	0.0012	300
427483	4520372	0	1	0.0016	300
427498	4520372	0	1	0.0014	300
427513	4520372	0	1	0.0015	300
427528	4520372	0	1	0.0019	300
427543	4520372	0	1	0.0017	300
427558	4520372	0	1	0.0022	300
427573	4520372	0	1	0.0023	300
427588	4520372	0	1	0.0031	300
427603	4520372	0	1	0.0041	300
427618	4520372	0	1	0.0034	300
427633	4520372	0	1	0.0064	300
427648	4520372	0	1	0.0055	300
427663	4520372	0	1	0.0081	300
427678	4520372	0	1	0.0089	300
427693	4520372	0	1	0.0083	300
427708	4520372	0	1	0.01	300
427723	4520372	0	1	0.013	300
427738	4520372	0	1	0.014	300
427753	4520372	0	1	0.014	300
427768	4520372	0	1	0.017	300
427783	4520372	0	1	0.018	300
427798	4520372	0	1	0.02	300
427813	4520372	0	1	0.022	300
427828	4520372	0	1	0.027	300
427843	4520372	0	1	0.029	300
427858	4520372	0	1	0.034	300
427873	4520372	0	1	0.035	300
427888	4520372	0	1	0.037	300
427903	4520372	0	1	0.036	300
427918	4520372	0	1	0.036	300
427933	4520372	0	1	0.03	300
427948	4520372	0	1	0.026	300
427963	4520372	0	1	0.022	300
427978	4520372	0	1	0.02	300
427993	4520372	0	1	0.014	300
428008	4520372	0	1	0.012	300
428023	4520372	0	1	0.0082	300
428038	4520372	0	1	0.0085	300
428053	4520372	0	1	0.0075	300
428068	4520372	0	1	0.0069	300
428083	4520372	0	1	0.006	300
428098	4520372	0	1	0.0056	300
428113	4520372	0	1	0.0054	300
428128	4520372	0	1	0.0064	300
428143	4520372	0	1	0.0079	300
428158	4520372	0	1	0.0089	300
428173	4520372	0	1	0.007	300
428188	4520372	0	1	0.0086	300
428203	4520372	0	1	0.0096	300
428218	4520372	0	1	0.0083	300
428233	4520372	0	1	0.0076	300
428248	4520372	0	1	0.0069	300
428263	4520372	0	1	0.0068	300
428278	4520372	0	1	0.0063	300
428293	4520372	0	1	0.0067	300
427273	4520387	0	1	0.0005	300
427288	4520387	0	1	0.00047	300
427303	4520387	0	1	0.00057	300
427318	4520387	0	1	0.00071	300
427333	4520387	0	1	0.00078	300
427348	4520387	0	1	0.001	300
427363	4520387	0	1	0.0012	300
427378	4520387	0	1	0.0012	300
427393	4520387	0	1	0.0015	300
427408	4520387	0	1	0.0015	300
427423	4520387	0	1	0.0012	300
427438	4520387	0	1	0.0012	300
427453	4520387	0	1	0.0011	300
427468	4520387	0	1	0.0012	300
427483	4520387	0	1	0.0013	300
427498	4520387	0	1	0.0013	300
427513	4520387	0	1	0.0016	300
427528	4520387	0	1	0.0022	300
427543	4520387	0	1	0.0028	300
427558	4520387	0	1	0.0027	300
427573	4520387	0	1	0.0031	300
427588	4520387	0	1	0.004	300
427603	4520387	0	1	0.0048	300
427618	4520387	0	1	0.0046	300
427633	4520387	0	1	0.0067	300
427648	4520387	0	1	0.0072	300
427663	4520387	0	1	0.0087	300
427678	4520387	0	1	0.0096	300
427693	4520387	0	1	0.0094	300
427708	4520387	0	1	0.0097	300
427723	4520387	0	1	0.011	300
427738	4520387	0	1	0.013	300
427753	4520387	0	1	0.015	300
427768	4520387	0	1	0.015	300
427783	4520387	0	1	0.015	300
427798	4520387	0	1	0.015	300
427813	4520387	0	1	0.018	300
427828	4520387	0	1	0.023	300
427843	4520387	0	1	0.025	300
427858	4520387	0	1	0.026	300
427873	4520387	0	1	0.031	300
427888	4520387	0	1	0.03	300
427903	4520387	0	1	0.032	300
427918	4520387	0	1	0.028	300
427933	4520387	0	1	0.022	300
427948	4520387	0	1	0.021	300
427963	4520387	0	1	0.015	300
427978	4520387	0	1	0.013	300
427993	4520387	0	1	0.012	300
428008	4520387	0	1	0.01	300
428023	4520387	0	1	0.0067	300
428038	4520387	0	1	0.0063	300
428053	4520387	0	1	0.0061	300
428068	4520387	0	1	0.0051	300
428083	4520387	0	1	0.004	300
428098	4520387	0	1	0.0046	300
428113	4520387	0	1	0.0048	300
428128	4520387	0	1	0.0064	300
428143	4520387	0	1	0.0071	300
428158	4520387	0	1	0.0076	300
428173	4520387	0	1	0.0091	300
428188	4520387	0	1	0.0085	300
428203	4520387	0	1	0.0077	300
428218	4520387	0	1	0.0069	300
428233	4520387	0	1	0.0068	300
428248	4520387	0	1	0.006	300
428263	4520387	0	1	0.0054	300
428278	4520387	0	1	0.0054	300
428293	4520387	0	1	0.0067	300
427273	4520402	0	1	0.00054	300
427288	4520402	0	1	0.00051	300
427303	4520402	0	1	0.00059	300
427318	4520402	0	1	0.00062	300
427333	4520402	0	1	0.00076	300
427348	4520402	0	1	0.00087	300
427363	4520402	0	1	0.0008	300
427378	4520402	0	1	0.001	300
427393	4520402	0	1	0.0015	300
427408	4520402	0	1	0.0013	300
427423	4520402	0	1	0.00095	300
427438	4520402	0	1	0.0011	300
427453	4520402	0	1	0.0012	300
427468	4520402	0	1	0.0012	300
427483	4520402	0	1	0.0011	300
427498	4520402	0	1	0.0018	300
427513	4520402	0	1	0.0015	300
427528	4520402	0	1	0.002	300
427543	4520402	0	1	0.0026	300
427558	4520402	0	1	0.0038	300
427573	4520402	0	1	0.003	300
427588	4520402	0	1	0.0046	300
427603	4520402	0	1	0.0055	300
427618	4520402	0	1	0.0063	300
427633	4520402	0	1	0.0073	300
427648	4520402	0	1	0.0084	300
427663	4520402	0	1	0.0088	300
427678	4520402	0	1	0.01	300
427693	4520402	0	1	0.012	300
427708	4520402	0	1	0.013	300
427723	4520402	0	1	0.012	300
427738	4520402	0	1	0.011	300
427753	4520402	0	1	0.011	300
427768	4520402	0	1	0.011	300
427783	4520402	0	1	0.014	300
427798	4520402	0	1	0.013	300
427813	4520402	0	1	0.017	300
427828	4520402	0	1	0.02	300
427843	4520402	0	1	0.022	300
427858	4520402	0	1	0.023	300
427873	4520402	0	1	0.024	300
427888	4520402	0	1	0.023	300
427903	4520402	0	1	0.026	300
427918	4520402	0	1	0.017	300
427933	4520402	0	1	0.015	300
427948	4520402	0	1	0.013	300
427963	4520402	0	1	0.012	300
427978	4520402	0	1	0.011	300
427993	4520402	0	1	0.0092	300
428008	4520402	0	1	0.0072	300
428023	4520402	0	1	0.0047	300
428038	4520402	0	1	0.004	300
428053	4520402	0	1	0.0039	300
428068	4520402	0	1	0.0047	300
428083	4520402	0	1	0.0043	300
428098	4520402	0	1	0.0044	300
428113	4520402	0	1	0.0055	300
428128	4520402	0	1	0.0063	300
428143	4520402	0	1	0.0065	300
428158	4520402	0	1	0.0073	300
428173	4520402	0	1	0.0064	300
428188	4520402	0	1	0.0073	300
428203	4520402	0	1	0.007	300
428218	4520402	0	1	0.0064	300
428233	4520402	0	1	0.0062	300
